"id"	"codigo_localidad"	"codigo_postal"	"nombre_localidad"	"nombre_localidad_resumido"	"id_departamento"	"id_provincia"	"ver"
4443	4443	2344	ARRUFO	ARRUFO	509	20	v.1
2779	2779		LA QUIACA	LA QUIACA	292	9	v.1
1305	1305		APELEG	APELEG	188	4	v.1
3115	3115		SAN ANTONIO	SAN ANTONIO	345	11	v.1
456	456		IRAOLA	IRAOLA	57	1	v.1
3968	3968		TOLOMBON	TOLOMBON	442	16	v.1
4541	4541		EL CANTOR ,EST.	EL CANTOR ,EST.	502	20	v.1
3021	3021		CASTRO BARROS	CASTRO BARROS	343	11	v.1
3857	3857		LA TRAMPA	LA TRAMPA	447	16	v.1
1566	1566		CORRAL DEL BAJO	CORRAL DEL BAJO	216	5	v.1
2544	2544		ORO VERDE	ORO VERDE	266	7	v.1
2869	2869		ZAPLA	ZAPLA	291	9	v.1
4380	4380		LAS HERAS ,EST.COLONIA LAS HERAS	LAS HERAS ,EST.COLON	496	19	v.1
4797	4797	2449	SAN MARTIN DE LAS ESCOBAS	SAN MARTIN DE LAS ES	523	20	v.1
5293	5293		KILOMETRO 1213 ,AP.	KILOMETRO 1213 ,AP.	566	23	v.1
3804	3804		EL PUCARA	EL PUCARA	441	16	v.1
3364	3364		ARROYO DEL MEDIO	ARROYO DEL MEDIO	380	13	v.1
2500	2500		KILOMETRO 389 ,AP.	KILOMETRO 389 ,AP.	267	7	v.1
5143	5143		BASE A.C.E. ALFEREZ DE NAVIO SOBRAL	BASE A.C.E. ALFEREZ 	560	22	v.1
2258	2258		ITUZAINGO	ITUZAINGO	243	6	v.1
4866	4866		VILLA SARALEGUI	VILLA SARALEGUI	509	20	v.1
1181	1181		COLONIA LA FLORIDA GRANDE	COLONIA LA FLORIDA G	166	3	v.1
3428	3428		MARTIRES	MARTIRES	383	13	v.1
3435	3435		PIÑALITO	PIÑALITO	382	13	v.1
447	447		INGENIERO MASCHWITZ	INGENIERO MASCHWITZ	70	1	v.1
1909	1909		ORDOÑEZ	ORDOÑEZ	216	5	v.1
4971	4971		KILOMETRO 1380 ,EMB.	KILOMETRO 1380 ,EMB.	530	21	v.1
302	302		EL TEJAR	EL TEJAR	7	1	v.1
2057	2057		SANTA CRUZ	SANTA CRUZ	227	5	v.1
1809	1809		LAS VARAS	LAS VARAS	210	5	v.1
234	234		CORONEL FALCON	CORONEL FALCON	107	1	v.1
756	756		QUERANDI ,EST.	QUERANDI ,EST.	3	1	v.1
2152	2152		VILLA ROSARIO DEL SALADILLO	VILLA ROSARIO DEL SA	227	5	v.1
2474	2474		GILBERT	GILBERT	267	7	v.1
2079	2079		SUQUIA ,AP.	SUQUIA ,AP.	213	5	v.1
2091	2091		TEMPLE, SANTIAGO	TEMPLE, SANTIAGO	226	5	v.1
1738	1738		LA ESQUINA	LA ESQUINA	203	5	v.1
4883	4883		AMICHA	AMICHA	533	21	v.1
2993	2993		AGUAYO	AGUAYO	332	11	v.1
2395	2395		ARROYO BARU	ARROYO BARU	268	7	v.1
2191	2191		BUENA VISTA	BUENA VISTA	250	6	v.1
1610	1610		EL FORTIN	EL FORTIN	210	5	v.1
4794	4794	3001	SAN JOSE DEL RINCON	SAN JOSE DEL RINCON	508	20	v.1
1916	1916		PAN DE AZUCAR ,AP.KILOMETRO 592	PAN DE AZUCAR ,AP.KI	207	5	v.1
702	702		PAZOS KANKI	PAZOS KANKI	38	1	v.1
2163	2163		VIVERO	VIVERO	229	5	v.1
4505	4505	2257	COLONIA BELGRANO	COLONIA BELGRANO	523	20	v.1
3290	3290		NEGRO QUEMADO	NEGRO QUEMADO	355	12	v.1
1255	1255		MAKALLE	MAKALLE	181	3	v.1
2343	2343		SAENZ VALIENTE	SAENZ VALIENTE	237	6	v.1
1243	1243		LAGUNA LIMPIA	LAGUNA LIMPIA	180	3	v.1
927	927		VERGARA	VERGARA	36	1	v.1
3715	3715		TALCAHUALA ,AP.	TALCAHUALA ,AP.	425	15	v.1
1478	1478		CAÑADA DE MACHADO	CAÑADA DE MACHADO	221	5	v.1
3489	3489		SANTA MARIA	SANTA MARIA	381	13	v.1
873	873		SOURDEAUX, ADOLFO ,PDA.	SOURDEAUX, ADOLFO ,P	33	1	v.1
4976	4976		KILOMETRO 433 ,EMB.	KILOMETRO 433 ,EMB.	534	21	v.1
604	604		MARIA LUCILA	MARIA LUCILA	105	1	v.1
2563	2563		PUEBLO GENERAL PAZ	PUEBLO GENERAL PAZ	266	7	v.1
875	875		SPANO, GUIDO	SPANO, GUIDO	87	1	v.1
3502	3502		AÑELO	AÑELO	400	14	v.1
4567	4567	2156	FRAY LUIS BELTRAN ,EST.TTE.CNL.L.BELTRAN	FRAY LUIS BELTRAN ,E	506	20	v.1
2671	2671		LAGUNA YEMA	LAGUNA YEMA	280	8	v.1
3096	3096		OBRAJE DE TOSCANO	OBRAJE DE TOSCANO	345	11	v.1
698	698		PAYRO, ROBERTO	PAYRO, ROBERTO	36	1	v.1
412	412		GUANACO	GUANACO	11	1	v.1
849	849		SANTA LUCIA	SANTA LUCIA	102	1	v.1
1054	1054		ILOGA	ILOGA	147	2	v.1
4964	4964		ICAÑO	ICAÑO	544	21	v.1
1258	1258		NAPALPI	NAPALPI	170	3	v.1
664	664		OBLIGADO	OBLIGADO	102	1	v.1
2367	2367		UGUAY	UGUAY	241	6	v.1
2140	2140		VILLA GIARDINO	VILLA GIARDINO	207	5	v.1
5340	5340		LOS PUESTOS	LOS PUESTOS	567	23	v.1
3782	3782		CORONEL MOLLINEDO	CORONEL MOLLINEDO	432	16	v.1
3922	3922		QUEBRADA DEL AGUA ,EST.	QUEBRADA DEL AGUA ,E	443	16	v.1
2568	2568		PUIGGARI	PUIGGARI	265	7	v.1
4978	4978		KILOMETRO 454 ,AP.	KILOMETRO 454 ,AP.	534	21	v.1
2071	2071		SEEBER	SEEBER	210	5	v.1
371	371	1617	GENERAL PACHECO	GENERAL PACHECO	4	1	v.1
2379	2379		ALDEA ASUNCION	ALDEA ASUNCION	264	7	v.1
2251	2251		HORMIGUERO	HORMIGUERO	254	6	v.1
3890	3890		MORALES	MORALES	434	16	v.1
4973	4973		KILOMETRO 153 ,AP.	KILOMETRO 153 ,AP.	536	21	v.1
1348	1348		GOBERNADOR COSTA	GOBERNADOR COSTA	200	4	v.1
941	941		VILLA CRISTOBAL COLON	VILLA CRISTOBAL COLO	54	1	v.1
351	351		GANDARA	GANDARA	15	1	v.1
630	630		MONES CAZON	MONES CAZON	11	1	v.1
3004	3004		ANILLACO	ANILLACO	331	11	v.1
4359	4359		FUENTES DEL COYLE	FUENTES DEL COYLE	495	19	v.1
648	648	1605	MUNRO	MUNRO	48	1	v.1
4922	4922		COLONIA ARBOL BLANCO	COLONIA ARBOL BLANCO	529	21	v.1
62	62		ARENAZA	ARENAZA	46	1	v.1
1027	1027		CONDOR HUASI	CONDOR HUASI	156	2	v.1
4107	4107		VILLA PAULA ALBARRACIN DE SARMIENTO	VILLA PAULA ALBARRAC	473	17	v.1
4310	4310		VILLA LARCA	VILLA LARCA	480	18	v.1
1112	1112		RECREO	RECREO	153	2	v.1
1568	1568		CORTES, JERONIMO	CORTES, JERONIMO	210	5	v.1
2789	2789		LOS PERALES	LOS PERALES	291	9	v.1
2709	2709		"23 DE AGOSTO"	"23 DE AGOSTO"	287	9	v.1
948	948		VILLA GARIBALDI	VILLA GARIBALDI	9	1	v.1
332	332		FERNANDEZ, A.A.,PDA.	FERNANDEZ, A.A.,PDA.	8	1	v.1
4712	4712	3088	NUEVO TORINO	NUEVO TORINO	527	20	v.1
2639	2639		DOCTOR JOSE DE GASPRI	DOCTOR JOSE DE GASPR	280	8	v.1
4574	4574		GARABATO	GARABATO	521	20	v.1
1178	1178		COLONIA ELISA	COLONIA ELISA	165	3	v.1
5186	5186		ACHERAL	ACHERAL	566	23	v.1
3571	3571		PUERTO MANZANO	PUERTO MANZANO	411	14	v.1
1308	1308		BOCA DE LA ZANJA	BOCA DE LA ZANJA	191	4	v.1
5134	5134		VILMER	VILMER	543	21	v.1
896	896		TIGRE	TIGRE	4	1	v.1
247	247		COVELLO	COVELLO	34	1	v.1
1057	1057		IPIZCA	IPIZCA	149	2	v.1
2825	2825		SAN ANTONIO	SAN ANTONIO	298	9	v.1
906	906		TRES LAGUNAS	TRES LAGUNAS	43	1	v.1
4998	4998		LA ISLA	LA ISLA	532	21	v.1
2271	2271		KILOMETRO 394 ,AP.	KILOMETRO 394 ,AP.	238	6	v.1
5451	5451	5008	B. PROVIDENCIA	B. PROVIDENCIA		5	v.1
1573	1573		CRAIK, JAMES	CRAIK, JAMES	211	5	v.1
4343	4343		COY AIKE	COY AIKE	495	19	v.1
3150	3150		AGUA ESCONDIDA	AGUA ESCONDIDA	357	12	v.1
3858	3858		LA UNION	LA UNION	436	16	v.1
3700	3700		PICHI MAHUIDA	PICHI MAHUIDA	422	15	v.1
3252	3252		LA HOLANDA	LA HOLANDA	359	12	v.1
3294	3294		OVEJERIA	OVEJERIA	365	12	v.1
4552	4552		ESCALADA, MIGUEL	ESCALADA, MIGUEL	517	20	v.1
5389	5389		SAN AGUSTIN	SAN AGUSTIN	568	23	v.1
4026	4026		KILOMETRO 810	KILOMETRO 810	469	17	v.1
665	665		OBLIGADO, RAFAEL	OBLIGADO, RAFAEL	87	1	v.1
3960	3960		TACUARA	TACUARA	441	16	v.1
2999	2999		AMBIL	AMBIL	338	11	v.1
646	646		MUÑIZ	MUÑIZ	33	1	v.1
5268	5268		GRANEROS	GRANEROS	572	23	v.1
1182	1182		COLONIA LA TAMBORA	COLONIA LA TAMBORA	170	3	v.1
1044	1044		EL RODEO	EL RODEO	160	2	v.1
2162	2162		VIVAS, PEDRO E. ,EMB.KILOMETRO 658	VIVAS, PEDRO E. ,EMB	221	5	v.1
274	274		DOLORES	DOLORES	112	1	v.1
4225	4225		LAS GAMAS	LAS GAMAS	481	18	v.1
4864	4864		VILLA MUGUETA	VILLA MUGUETA	506	20	v.1
3320	3320		RODEO DE LA CRUZ	RODEO DE LA CRUZ	358	12	v.1
1386	1386		PUERTO PIRAMIDE	PUERTO PIRAMIDE	202	4	v.1
4151	4151		CHISCHAQUITA	CHISCHAQUITA	481	18	v.1
2389	2389		ALDEA VALLE MARIA	ALDEA VALLE MARIA	265	7	v.1
1713	1713		KILOMETRO 679	KILOMETRO 679	214	5	v.1
1127	1127		SAN JOSE	SAN JOSE	158	2	v.1
4542	4542		EL JARDIN	EL JARDIN	502	20	v.1
4844	4844	2309	HUMBERTO PRIMO	HUMBERTO PRIMO	511	20	v.1
1042	1042		EL PORTEZUELO	EL PORTEZUELO	154	2	v.1
105	105		BARISSO	BARISSO	66	1	v.1
2443	2443	3116	CRESPO	CRESPO	266	7	v.1
2542	2542		NUEVA ESCOCIA	NUEVA ESCOCIA	272	7	v.1
1952	1952		POZO DE LAS OLLAS	POZO DE LAS OLLAS	212	5	v.1
3510	3510		BARRANCAS	BARRANCAS	405	14	v.1
988	988		ALBIGASTA	ALBIGASTA	147	2	v.1
2493	2493		KILOMETRO 208 ,AP.	KILOMETRO 208 ,AP.	261	7	v.1
3909	3909		POTRERO	POTRERO	437	16	v.1
4273	4273		SAN AMBROSIO	SAN AMBROSIO	487	18	v.1
1115	1115		RIO COLORADO	RIO COLORADO	152	2	v.1
5381	5381		REQUELME	REQUELME	564	23	v.1
1733	1733		LA CORTADERA	LA CORTADERA	210	5	v.1
2903	2903		COLONIA LA PASTORIL	COLONIA LA PASTORIL	325	10	v.1
498	498		LA INVENCIBLE	LA INVENCIBLE	51	1	v.1
746	746		PUERTO BELGRANO	PUERTO BELGRANO	127	1	v.1
3753	3753		CACHIÑAL	CACHIÑAL	441	16	v.1
1290	1290		TRES ISLETAS	TRES ISLETAS	184	3	v.1
1972	1972		QUILINO	QUILINO	219	5	v.1
1126	1126		SAN JOSE	SAN JOSE	153	2	v.1
4082	4082		SAN MARTIN ,EST.ANGACO SUD	SAN MARTIN ,EST.ANGA	472	17	v.1
268	268		DELTA ,EST.	DELTA ,EST.	4	1	v.1
1503	1503		CASERIO LA LONJA	CASERIO LA LONJA	216	5	v.1
1782	1782		LAS ARRIAS	LAS ARRIAS	227	5	v.1
4243	4243		LUJAN	LUJAN	484	18	v.1
4804	4804	2258	SANTA CLARA DE BUENA VISTA	SANTA CLARA DE BUENA	524	20	v.1
26	26		ALBARIÑO	ALBARIÑO	11	1	v.1
4975	4975		KILOMETRO 390 ,DV.	KILOMETRO 390 ,DV.	541	21	v.1
1623	1623		EL RASTREADOR	EL RASTREADOR	208	5	v.1
735	735		PONTAUT	PONTAUT	122	1	v.1
5035	5035		MONTE ALTO ,AP.	MONTE ALTO ,AP.	529	21	v.1
4986	4986		KILOMETRO 613 ,AP.	KILOMETRO 613 ,AP.	540	21	v.1
3712	3712		SIERRA COLORADA	SIERRA COLORADA	425	15	v.1
4548	4548		ELORTONDO	ELORTONDO	502	20	v.1
1727	1727		LA BUENA PARADA ,EST.COMECHINGONES	LA BUENA PARADA ,EST	221	5	v.1
3306	3306		POLVAREDAS	POLVAREDAS	369	12	v.1
2007	2007		SALSACATE	SALSACATE	217	5	v.1
5033	5033		MIRAVAL, HERNAN M.	MIRAVAL, HERNAN M.	529	21	v.1
3387	3387		COLONIA MBOPICUA	COLONIA MBOPICUA	386	13	v.1
5200	5200		ARAOZ	ARAOZ	567	23	v.1
13	13		ACASSUSO	ACASSUSO	12	1	v.1
2308	2308		MANANTIALES	MANANTIALES	260	6	v.1
5125	5125		VILLA MATOQUE	VILLA MATOQUE	551	21	v.1
2831	2831		SAN JUANCITO	SAN JUANCITO	289	9	v.1
334	334		FERRARI, AGUSTIN ,PDA.	FERRARI, AGUSTIN ,PD	19	1	v.1
3709	3709		SAN LORENZO	SAN LORENZO	421	15	v.1
550	550		LASTRA	LASTRA	122	1	v.1
2417	2417		CLARA	CLARA	270	7	v.1
2481	2481		HASENKAMP	HASENKAMP	266	7	v.1
1101	1101		OVEJERIA	OVEJERIA	151	2	v.1
3276	3276		LUNLUNTA	LUNLUNTA	363	12	v.1
2515	2515		LARROQUE	LARROQUE	267	7	v.1
2953	2953		NAICO	NAICO	314	10	v.1
3616	3616		CONA NIYEU	CONA NIYEU	425	15	v.1
1134	1134		SANTA LUCIA	SANTA LUCIA	153	2	v.1
3338	3338		TRES PORTEÑAS	TRES PORTEÑAS	371	12	v.1
4856	4856	2919	VILLA CONSTITUCION	VILLA CONSTITUCION	505	20	v.1
4496	4496	2500	COLONIA CHRISTOPHERSEN	COL. CHRISTOPHERSEN	502	20	v.1
1227	1227		KILOMETRO 841 ,EMB.	KILOMETRO 841 ,EMB.	184	3	v.1
5090	5090		SELVA	SELVA	557	21	v.1
2838	2838		SANTA CATALINA	SANTA CATALINA	297	9	v.1
5437	5437		YACUCHINA	YACUCHINA	566	23	v.1
1281	1281		RIO TAPENAGA	RIO TAPENAGA	167	3	v.1
2235	2235		DOCTOR FELIX MARIA GOMEZ ,AP.	DOCTOR FELIX MARIA G	247	6	v.1
1889	1889	2421	MORTEROS	MORTEROS	210	5	v.1
635	635		MONTE HERMOSO	MONTE HERMOSO	42	1	v.1
2469	2469		GENERAL CAMPOS	GENERAL CAMPOS	272	7	v.1
333	333		FERNANDEZ, JUAN N.	FERNANDEZ, JUAN N.	99	1	v.1
1783	1783		LAS AVERIAS	LAS AVERIAS	221	5	v.1
2985	2985		URIBURU	URIBURU	322	10	v.1
3186	3186		COLONIA 3 DE MAYO	COLONIA 3 DE MAYO	359	12	v.1
4640	4640	3027	LA PELADA	LA PELADA	524	20	v.1
832	832		SAN MAYOL	SAN MAYOL	63	1	v.1
4168	4168		DONOVAN, DANIEL	DONOVAN, DANIEL	481	18	v.1
1995	1995		ROJAS, DIEGO DE	ROJAS, DIEGO DE	221	5	v.1
4893	4893		ARMONIA	ARMONIA	529	21	v.1
5218	5218		CEVIL POZO	CEVIL POZO	568	23	v.1
4661	4661	2520	LAS ROSAS	LAS ROSAS	515	20	v.1
4321	4321		ARISTIZABAL	ARISTIZABAL	495	19	v.1
1323	1323		COLAN CONHUE	COLAN CONHUE	197	4	v.1
2006	2006		SALGUERO	SALGUERO	229	5	v.1
3319	3319		RIVADAVIA	RIVADAVIA	362	12	v.1
2059	2059		SANTA ISABEL	SANTA ISABEL	213	5	v.1
4764	4764		RUNCIMAN	RUNCIMAN	502	20	v.1
3539	3539		EL MARUCHO	EL MARUCHO	409	14	v.1
250	250		CURA MALAL	CURA MALAL	69	1	v.1
4894	4894		ARRAGA	ARRAGA	538	21	v.1
3365	3365		AZARA	AZARA	378	13	v.1
3566	3566		PINO HACHADO	PINO HACHADO	403	14	v.1
5280	5280		INGENIO LASTENIA	INGENIO LASTENIA	568	23	v.1
3547	3547		LA PICAZA	LA PICAZA	409	14	v.1
1153	1153		VILLA CUBAS	VILLA CUBAS	157	2	v.1
5483	5483		PIÑERO	PIÑERO		20	v.1
460	460		ITURREGUI	ITURREGUI	77	1	v.1
3585	3585		VILLA LA ANGOSTURA	VILLA LA ANGOSTURA	411	14	v.1
4007	4007		CHUCUMA	CHUCUMA	466	17	v.1
1866	1866		MANANTIALES	MANANTIALES	208	5	v.1
2439	2439	3260	CONCEPCION DEL URUGUAY	CONCEPCION DEL URUGU	261	7	v.1
4906	4906		BOBADAL	BOBADAL	545	21	v.1
3190	3190		COMANDANTE SALAS	COMANDANTE SALAS	372	12	v.1
1609	1609		EL FLORENTINO	EL FLORENTINO	216	5	v.1
1816	1816		LEONES	LEONES	209	5	v.1
1589	1589	5200	DEAN FUNES	DEAN FUNES	219	5	v.1
5304	5304		KILOMETRO 781 ,AP.	KILOMETRO 781 ,AP.	568	23	v.1
1244	1244		LAPACHITO	LAPACHITO	181	3	v.1
1085	1085		LAS TEJAS	LAS TEJAS	153	2	v.1
1490	1490		CAPILLA DE LA SAGRADA FAMILIA	CAPILLA DE LA SAGRAD	221	5	v.1
309	309		EMMA	EMMA	116	1	v.1
1564	1564		CORRAL DE BARRANCA	CORRAL DE BARRANCA	227	5	v.1
4105	4105		VILLA MERCEDES	VILLA MERCEDES	460	17	v.1
666	666		OCAMPO, MANUEL	OCAMPO, MANUEL	13	1	v.1
5110	5110		TRES POZOS	TRES POZOS	534	21	v.1
3655	3655		KILOMETRO 39	KILOMETRO 39	418	15	v.1
2016	2016		SAN ANTONIO DE ARREDONDO	SAN ANTONIO DE ARRED	207	5	v.1
2676	2676		MEDIA LUNA	MEDIA LUNA	284	8	v.1
1695	1695		KILOMETRO 182 ,DV.	KILOMETRO 182 ,DV.	221	5	v.1
5158	5158		ESTACION CIENTIFICA ELLSWORTH	ESTACION CIENTIFICA 	563	22	v.1
3752	3752		CACHI	CACHI	440	16	v.1
5311	5311		KILOMETRO 99,DV.	KILOMETRO 99,DV.	573	23	v.1
471	471		KILOMETRO 17 ,PDA.	KILOMETRO 17 ,PDA.	129	1	v.1
1918	1918		PASCANAS	PASCANAS	216	5	v.1
3591	3591		AGUADA DE GUZMAN	AGUADA DE GUZMAN	417	15	v.1
1620	1620		EL PORTEZUELO	EL PORTEZUELO	215	5	v.1
1975	1975		RANQUELES	RANQUELES	224	5	v.1
35	35		ALFREDO DEMARCHI ,EST. QUIROGA	ALFREDO DEMARCHI ,ES	7	1	v.1
4093	4093		TUCUNUCO	TUCUNUCO	460	17	v.1
4743	4743	2202	PUERTO GENERAL SAN MARTIN	PUERTO GENERAL SAN M	506	20	v.1
547	547		LAS TOSCAS	LAS TOSCAS	46	1	v.1
3102	3102		PINCHAS	PINCHAS	331	11	v.1
2295	2295		LABOUGLE	LABOUGLE	237	6	v.1
3932	3932		ROSARIO DE LERMA	ROSARIO DE LERMA	441	16	v.1
42	42		ALTIMPERGHER ,AP.	ALTIMPERGHER ,AP.	33	1	v.1
3343	3343		USPALLATA	USPALLATA	369	12	v.1
2293	2293		LA CASUALIDAD	LA CASUALIDAD	257	6	v.1
5338	5338		LOS GUTIERREZ	LOS GUTIERREZ	568	23	v.1
660	660		NORUMBEGA	NORUMBEGA	7	1	v.1
1342	1342		FACUNDO	FACUNDO	188	4	v.1
3412	3412		INVERNADA DE ITACARUARE	INVERNADA DE ITACARU	395	13	v.1
3229	3229		GOBERNADOR CIVIT	GOBERNADOR CIVIT	372	12	v.1
944	944	1874	VILLA DOMINICO	VILLA DOMINICO	54	1	v.1
1237	1237		LA PASTORIL ,DV.	LA PASTORIL ,DV.	165	3	v.1
3741	3741		ANIMANA	ANIMANA	438	16	v.1
3476	3476		PUERTO VICTORIA	PUERTO VICTORIA	392	13	v.1
3141	3141		VILLA CASANA	VILLA CASANA	349	11	v.1
4050	4050		MARQUESADO	MARQUESADO	468	17	v.1
4800	4800		SAN RICARDO	SAN RICARDO	510	20	v.1
3681	3681		MENUCOS	MENUCOS	420	15	v.1
4803	4803		SANFORD	SANFORD	513	20	v.1
854	854		SANTAMARINA, RAMON	SANTAMARINA, RAMON	99	1	v.1
5179	5179		SARA	SARA	561	22	v.1
2441	2441		CONSCRIPTO BERNARDI	CONSCRIPTO BERNARDI	275	7	v.1
4410	4410		TELLIER	TELLIER	496	19	v.1
4412	4412		TRES LAGOS	TRES LAGOS	499	19	v.1
2860	2860		UQUIA	UQUIA	293	9	v.1
505	505		LA MASCOTA ,EST.MASCOTA	LA MASCOTA ,EST.MASC	47	1	v.1
2960	2960		PICHI HUINCA	PICHI HUINCA	318	10	v.1
582	582		LOURDES	LOURDES	91	1	v.1
4462	4462		CAFFERATA	CAFFERATA	520	20	v.1
2450	2450		EL BRILLANTE	EL BRILLANTE	268	7	v.1
3003	3003		ANGULOS	ANGULOS	340	11	v.1
4172	4172		EL CHORRILLO	EL CHORRILLO	481	18	v.1
3552	3552		LONCOPUE	LONCOPUE	406	14	v.1
2619	2619		APAYEREY	APAYEREY	277	8	v.1
627	627		MOCTEZUMA	MOCTEZUMA	71	1	v.1
4511	4511		COLONIA ELLA	COLONIA ELLA	504	20	v.1
424	424		HEREFORD	HEREFORD	101	1	v.1
3876	3876		LOS SAUCES	LOS SAUCES	429	16	v.1
3517	3517		CAJON DEL MANZANO	CAJON DEL MANZANO	406	14	v.1
5259	5259		ESQUINA	ESQUINA	567	23	v.1
3105	3105		POZO DE AVILA	POZO DE AVILA	345	11	v.1
1036	1036		EL BOLSON	EL BOLSON	160	2	v.1
1367	1367		LAGO VINTTER	LAGO VINTTER	200	4	v.1
4041	4041		LAS SALINAS ,DV.	LAS SALINAS ,DV.	469	17	v.1
1070	1070		LA HOYADA	LA HOYADA	151	2	v.1
2559	2559		PRONUNCIAMIENTO	PRONUNCIAMIENTO	261	7	v.1
3042	3042		EL PORTEZUELO	EL PORTEZUELO	352	11	v.1
2336	2336		PUERTO LAVALLE	PUERTO LAVALLE	248	6	v.1
147	147		CACHARI	CACHARI	1	1	v.1
1390	1390		PUTRACHOIQUE	PUTRACHOIQUE	200	4	v.1
3657	3657		KILOMETRO 648	KILOMETRO 648	416	15	v.1
1617	1617		EL PERCHEL	EL PERCHEL	222	5	v.1
614	614		MEDANOS	MEDANOS	47	1	v.1
1999	1999		RUMIYACO	RUMIYACO	206	5	v.1
2996	2996		ALCAZAR	ALCAZAR	335	11	v.1
1417	1417		ALMAFUERTE	ALMAFUERTE	211	5	v.1
2664	2664		LA FLORENCIA	LA FLORENCIA	283	8	v.1
2402	2402	3170	BASAVILBASO	BASAVILBASO	261	7	v.1
2679	2679		MONTE LINDO CHICO	MONTE LINDO CHICO	279	8	v.1
2556	2556		PIEDRAS BLANCAS	PIEDRAS BLANCAS	273	7	v.1
3697	3697		PERITO MORENO	PERITO MORENO	427	15	v.1
1857	1857		LUXARDO	LUXARDO	210	5	v.1
2460	2460		FABRICA COLON	FABRICA COLON	268	7	v.1
2658	2658		INGENIERO ENRIQUE H.FAURE	INGENIERO ENRIQUE H.	280	8	v.1
931	931		VIDELA DORNA, ZENON	VIDELA DORNA, ZENON	10	1	v.1
4915	4915		CASARES	CASARES	537	21	v.1
391	391		GOBERNADOR MONTEVERDE	GOBERNADOR MONTEVERD	80	1	v.1
1645	1645		FALDA DEL CARMEN	FALDA DEL CARMEN	214	5	v.1
4981	4981		KILOMETRO 499 ,AP.	KILOMETRO 499 ,AP.	552	21	v.1
1117	1117		RODEO GRANDE	RODEO GRANDE	146	2	v.1
4868	4868		VILLADA	VILLADA	513	20	v.1
3751	3751		CABEZA DE BUEY	CABEZA DE BUEY	439	16	v.1
4099	4099		VILLA ABERASTAIN	VILLA ABERASTAIN	471	17	v.1
3784	3784		CORRALITO	CORRALITO	438	16	v.1
1914	1914		PAMPAYASTA NORTE	PAMPAYASTA NORTE	211	5	v.1
325	325		ESTRUGAMOU	ESTRUGAMOU	106	1	v.1
3037	3037		EL BARREAL	EL BARREAL	345	11	v.1
3129	3129		SIERRA BRAVA	SIERRA BRAVA	345	11	v.1
3261	3261		LAS CATITAS ,EST.JOSE NESTOR LENCINAS	LAS CATITAS ,EST.JOS	372	12	v.1
900	900		TOLOSA	TOLOSA	9	1	v.1
3420	3420		LA GRUTA	LA GRUTA	382	13	v.1
2383	2383		ALDEA PROTESTANTE	ALDEA PROTESTANTE	265	7	v.1
4130	4130		BALDE DE QUINES	BALDE DE QUINES	484	18	v.1
1894	1894		NINALQUIN	NINALQUIN	206	5	v.1
4397	4397		PIEDRA CLAVADA ,EST.	PIEDRA CLAVADA ,EST.	496	19	v.1
1167	1167	3513	CHARADAI	CHARADAI	167	3	v.1
786	786		ROCHA	ROCHA	77	1	v.1
758	758		QUILCO	QUILCO	122	1	v.1
1942	1942		PLAZA DE MERCEDES	PLAZA DE MERCEDES	221	5	v.1
2499	2499		KILOMETRO 361 ,EMB.	KILOMETRO 361 ,EMB.	267	7	v.1
1128	1128		SAN JOSE	SAN JOSE	152	2	v.1
1416	1416		ALICIA	ALICIA	210	5	v.1
1647	1647		FLORA	FLORA	209	5	v.1
3098	3098		OLTA	OLTA	343	11	v.1
4960	4960		HUACHANA	HUACHANA	530	21	v.1
795	795		RUIZ	RUIZ	56	1	v.1
5253	5253		EL PORVENIR	EL PORVENIR	572	23	v.1
4120	4120		AVANZADA ,EST.	AVANZADA ,EST.	483	18	v.1
1719	1719		KILOMETRO 865 ,AP.	KILOMETRO 865 ,AP.	219	5	v.1
4503	4503		COLONIA ANA	COLONIA ANA	509	20	v.1
1347	1347		GENERAL MOSCONI	GENERAL MOSCONI	190	4	v.1
5312	5312		LA ANGOSTURA	LA ANGOSTURA	571	23	v.1
4316	4316		AGUADA ESCONDIDA	AGUADA ESCONDIDA	496	19	v.1
2744	2744		EL CARMEN	EL CARMEN	289	9	v.1
584	584		LUMB	LUMB	110	1	v.1
222	222		COMANDANTE NICANOR OTAMENDI	COMANDANTE NICANOR O	103	1	v.1
608	608		MARUCHA	MARUCHA	101	1	v.1
3758	3758		CAMPO ALEGRE	CAMPO ALEGRE	432	16	v.1
870	870		SOLA, FELIPE	SOLA, FELIPE	2	1	v.1
4760	4760	3555	ROMANG	ROMANG	507	20	v.1
4216	4216		LA VERDE	LA VERDE	482	18	v.1
2610	2610		VILLA SAN JOSE	VILLA SAN JOSE	276	7	v.1
807	807	1651	SAN ANDRES	SAN ANDRES	108	1	v.1
2763	2763		ITURBE	ITURBE	293	9	v.1
5263	5263		GARCIA FERNANDEZ, MANUEL	GARCIA FERNANDEZ, MA	573	23	v.1
3220	3220		ESTANCIA LA PAMPA	ESTANCIA LA PAMPA	367	12	v.1
306	306		ELIZALDE, RUFINO DE	ELIZALDE, RUFINO DE	9	1	v.1
1191	1191		EL ESPINILLO	EL ESPINILLO	166	3	v.1
4642	4642		LA RESERVA	LA RESERVA	504	20	v.1
2159	2159		VILLA VALERIA	VILLA VALERIA	224	5	v.1
3766	3766		CEIBALITO	CEIBALITO	432	16	v.1
